zip_id,email,MOB,WOB,FTE,FY19,FY20,applied
665216,KdDMXJ2tOh@mail.com,1,0,86,NA,409785.8274981257,1
665216,uIyfHFOd5K@gmail.com,1,0,33,64221.20797055309,54083.30296307195,1
665216,xyVQr8WHY3@gmail.com,1,1,71,275675.55904093344,165163.45603972144,1
665216,7HAMPwyOzs@mail.com,1,0,27,NA,39946.81573439399,1
665216,N4uVqPMwu6@inbox.com,1,0,69,266835.91247016727,261078.4445852355,1
665216,Os41RkXppI@mail.com,0,0,34,81494.50566022721,87862.08586256547,1
665216,WtSxkjPyMX@gmail.com,1,0,52,162942.5346919782,136912.64531419092,1
665216,IqYFCy7yes@gmail.com,1,1,NA,30577.01690240718,24340.97450939754,0
665216,VkUqpolASj@gmail.com,0,NA,15,37796.234307287945,31741.291947027425,0
665216,bHyt6xw364@mail.com,1,0,93,651762.6723962617,378725.01330428966,1
665216,M1pNX36zSk@gmail.com,1,0,75,366504.96120883257,342102.86481211893,1
665216,oykNslO3m6@gmail.com,1,1,54,145380.08178923585,99052.10345328067,0
665216,Qv0ajBDDWp@inbox.com,NA,0,36,74617.09717784547,58516.93896739787,0
665216,3ap9CXjzdt@gmail.com,0,1,30,55830.12133454962,47926.10726486911,1
665216,juDWfjSWI8@mail.com,0,0,20,NA,46787.55933695958,1
665216,4idehTv8nP@gmail.com,0,0,61,340164.96702295763,299207.13862145,1
665216,9u2K98oVKp@gmail.com,1,0,35,65781.03967355103,56472.46329676834,1
665216,v1XmVR2gVY@gmail.com,1,0,64,277143.04995565175,NA,1
665216,2RG2eLIPKW@outlook.com,NA,0,76,382650.9012033082,291880.8173522782,0
665216,aV6xoT4rt7@inbox.com,1,1,47,NA,84132.28685247418,0
665216,rq12E1JUR4@gmail.com,0,0,27,69041.93900064996,65044.35265969489,1
665216,b0mwF9Qh51@gmail.com,1,0,60,181163.9752901283,186826.7990902312,1
665216,HwrZhbgtxD@gmail.com,1,0,115,1345755.7592131244,1222725.4816646061,1
665216,1dhrJY2Y7J@gmail.com,1,1,55,141777.72362176943,107111.99039019836,1
665216,dLrfLeAVLA@gmail.com,1,0,NA,68259.81918601853,61087.41264603035,1
665216,zuEGX4e4Ga@mail.com,1,0,105,820811.9723523767,732840.3336114268,1
665216,bW5y666Fta@mail.com,1,1,13,32810.184062268345,26758.330626871742,0
665216,meAnPQqjLN@gmail.com,1,0,30,59400.746724898345,48553.328070781026,1
665216,HJxAjAf5sr@gmail.com,0,0,36,96430.2816682124,86052.99891091672,1
665216,ws6z9e2FRk@outlook.com,1,0,38,74110.26379761941,67747.50175885271,1
665216,zngVCaFBof@gmail.com,1,NA,94,651804.5423071485,488242.2565408096,1
665216,WoOqLRkpSw@inbox.com,1,0,106,1144096.1419499095,761819.2352564906,1
665216,kzVixncCfA@gmail.com,1,0,25,48045.11330093099,43528.15479526669,1
665216,TjtMGkuivn@gmail.com,1,0,69,279198.2925676028,238808.39427715287,1
665216,vKqdQvOTCU@gmail.com,NA,0,110,1425443.6658954765,1359375.8081970792,1
665216,xjUNrdErt5@mail.com,0,0,56,205726.45007979663,208296.2258427838,1
665216,MWym7FLfX5@gmail.com,1,0,67,334792.5717323611,289467.36232050083,1
665216,7NJsCCpToN@gmail.com,1,0,70,341036.11386866693,272544.1547389248,1
665216,GiPMPlNhOr@inbox.com,1,1,93,564812.2251538556,514645.1799928115,0
665216,ZfFBsDYz2H@outlook.com,1,NA,29,56225.68018191878,41906.309815292116,1
665216,n44f4fhbXj@gmail.com,0,0,6,44616.72482386105,42755.84288822038,0
665216,hSyumzJiUJ@gmail.com,NA,0,116,1207321.3951321573,1078120.5739425614,1
665216,8cglslFf4m@gmail.com,0,0,31,71690.54762292495,82399.03822077494,1
665216,IBlhaHNeal@inbox.com,0,0,105,1159906.7830604506,1407137.7463748616,1
665216,GvLd1njjQX@outlook.com,1,0,69,293536.3381847973,NA,1
665216,CJbyxeifcn@inbox.com,0,0,42,111409.72972286495,119075.85238780495,1
665216-0000,kmkTLEiEY4@gmail.com,1,0,91,702288.8976136921,403347.41991255205,1
665216,rhAkgYKUC4@inbox.com,1,0,70,315980.706898247,225386.35671375372,1
665216,5W0O3JYHcw@inbox.com,0,0,52,203628.9091291942,173903.90450178416,0
665216,IaJ2GcDl9H@mail.com,1,0,27,52505.3980440834,37247.719350747386,0
665216,HPjxIG9X8r@gmail.com,1,0,NA,43630.52571287928,36098.983474369095,1
665216,buvygVubcT@gmail.com,0,0,68,402727.237390517,345769.7930158839,1
665216,FvuNXX8bqj@gmail.com,1,0,83,476633.9399156607,327006.17967956,0
665216,VBmztEHzzO@gmail.com,1,0,114,1220257.51607049,792358.1453595819,1
665216,CD4t8YOEZh@gmail.com,1,0,19,41873.84967779659,34219.70458992141,0
665216,UUiwxtMcPB@outlook.com,1,1,51,107677.8997757438,97432.73093461167,0
665216,SVEeWNBuYK@gmail.com,1,1,63,229086.81728795907,155203.00823694293,1
665216,c2jITxmUt3@gmail.com,0,0,52,191806.1288837339,NA,0
665216,zikYmqGfcS@gmail.com,1,0,110,1095211.9982640366,772396.3260403859,1
665216,pQAin5SVtp@gmail.com,NA,1,11,32324.779602444713,24982.968055736925,0
665216,fV3VxsW2lH@gmail.com,1,0,NA,68209.31393681075,54284.99543418256,0
665216,IfS2BMkWNg@outlook.com,1,0,103,1074366.509739751,865476.3982451432,1
665216,MGNYGFCuqZ@gmail.com,1,0,53,150241.5963986447,139011.71095164822,0
665216,pNMwevTgL7@mail.com,1,1,30,47334.86718189776,42515.00628323422,0
665216,5UVVspkkYn@gmail.com,1,0,46,115190.39266050362,89035.64169296378,1
665216-0000,UHQTIPsSzk@gmail.com,1,0,112,1382767.4907224942,847458.7937838883,1
665216,p9qbzI2gO6@outlook.com,0,1,107,800090.8706412718,871444.3081669383,1
665216,QqeC9xesas@gmail.com,0,0,11,44156.31594360398,42284.743095215985,0
665216,Ub60EV5hmt@mail.com,1,0,13,36133.16483883725,31132.812950503285,0
665216,yzutm3mGxF@gmail.com,0,0,3,45848.23396968167,44092.7109200573,0
665216,xcp3z9HBwy@gmail.com,0,0,53,214008.13566312625,183157.89049162893,0
665216,fn9MVVpBK4@outlook.com,1,0,83,469082.48251519894,NA,0
665216,lDPcqH9g7m@gmail.com,1,0,66,239476.89417751544,NA,1
665216,yxICLwsLMy@outlook.com,1,1,10,31669.38259836983,NA,0
665216-0000,hjZXvSqJ9Z@gmail.com,1,0,76,399470.62197796826,372859.6496516337,1
665216,9hl54L3nsL@gmail.com,0,1,NA,235387.42643424473,175950.34662225773,0
665216,yxgBruKlBl@gmail.com,0,0,40,94328.84333938193,104023.60514542449,0
665216,ZFfOR3N3VX@gmail.com,0,0,38,94071.59395543764,100315.18632649518,0
665216-0000,i81Tq8F1ly@mail.com,1,0,54,161938.67976349735,147474.32035637848,1
665216,Cx4gXEOYgj@inbox.com,1,0,70,NA,281797.77642482513,1
665216,nQcu4JqciU@gmail.com,1,0,111,1202630.9104673069,879491.7808883798,1
665216,K0MJbaK7qr@mail.com,0,0,88,705025.4939360364,653224.9493502275,1
665216,J8SBAmieQy@outlook.com,0,0,95,892560.2879128224,773440.3383524952,1
665216,QVzEkuR7Ob@outlook.com,NA,0,113,1429980.5328268986,919552.5447041377,1
665216,jNmMwea12I@gmail.com,0,0,78,564551.0884484077,500511.8558562217,1
665216,oFvHN2caP9@gmail.com,1,0,NA,NA,998988.3669682761,1
665216,ewhmJe2w6v@gmail.com,0,1,72,344834.2086992984,NA,1
665216,77xvP3L8Ne@mail.com,1,NA,104,908837.7520513246,811362.189893994,1
665216,jpRbM8cjAk@gmail.com,0,1,22,45273.99906555999,32620.842905786387,0
665216,vTzTPkYJF3@inbox.com,1,0,NA,183402.49458316577,154860.1307093125,1
665216,VeZqfjxsGF@mail.com,1,0,NA,1538938.391419775,985511.3669979353,1
665216,pJJcoaPulI@gmail.com,1,0,104,803384.7070898004,897081.5123795016,1
665216,uoXbmXx1eP@gmail.com,0,0,116,1803069.9794150665,1552146.113232342,1
665216,MZgl5X0AFc@gmail.com,0,0,25,60521.07946284962,57889.59567608745,1
665216-0000,t2SNERaLb7@gmail.com,0,NA,85,848909.8180641877,559998.0501829543,1
665216,eB3ibtgrda@outlook.com,1,0,24,47381.05836741993,38358.47230969656,0
665216,JJZw27po2A@mail.com,1,0,69,347947.53262196016,253669.33742674,0
665216,rlluC2aJdY@gmail.com,0,0,105,1243092.9352493735,1457292.6254811892,1
665216,XGDV4o0O0h@outlook.com,0,1,108,1173836.3650750339,865761.1910411278,1
665216,mdcsTghOus@inbox.com,NA,0,52,NA,124663.3406919361,1
665216,MqI4mw8qRe@inbox.com,1,0,78,480725.28749539214,382009.5887388471,0
665216,ZO1YN6yatK@gmail.com,1,NA,79,451547.9830961584,328707.30525605544,1
665216,nqFRrESG5E@gmail.com,0,1,69,374150.2358499024,189408.92998390383,0
665216,flwffHHR1U@mail.com,0,0,34,88960.62026349267,91395.62134186998,1
665216,aZ6IJxTVBP@gmail.com,0,0,110,1174433.3691044494,1156470.2964738344,1
665216,EbJUbJ9ZPs@gmail.com,1,0,NA,887097.3110735987,903430.0760086966,1
665216,ysxDXGvgSz@gmail.com,NA,0,21,58160.733976352254,52067.53184576181,0
665216,S3MwmsiV8a@gmail.com,1,0,54,NA,148727.80856841797,1
665216,9w1mQuC9Qf@gmail.com,1,1,85,389220.558754898,327027.89297609264,0
665216,LL98U1ZXdq@mail.com,0,0,60,269752.6506453509,212487.4666070906,1
665216,ppnaDe993p@gmail.com,1,0,85,574371.0288043511,521313.21030446026,1
665216,0vS25kO562@gmail.com,0,0,82,639997.0653626085,640510.1486787413,1
665216,tAc1zkhbYK@gmail.com,0,0,69,399736.22169368214,354374.8106587753,1
665216,blXXaoabHv@gmail.com,1,0,108,968282.9898007176,1024692.1590290314,1
665216,XEjSBgibGv@mail.com,0,0,121,1615673.272614943,1852181.7605963484,1
665216,TC909Q62GC@gmail.com,1,0,73,418526.6767092729,222558.96398230176,0
665216-0000,1ePxfv7jMH@gmail.com,1,1,95,569106.6242047275,458642.8347689685,1
665216,uhv63f09Y8@mail.com,0,0,88,727335.7647099338,738331.3754235973,1
665216,boXaAcw7iR@gmail.com,1,0,101,768513.4840631193,644627.8711398147,1
665216,8bNwTdGyUM@gmail.com,0,0,62,327344.53943640366,253797.39694869687,0
665216,rxYRH4eQjU@outlook.com,1,0,19,39504.25786716779,32656.059744007245,1
665216,mhma4sB2gb@outlook.com,1,NA,79,380470.98219858506,325423.04765204224,0
665216,N3d1ul0Ce8@gmail.com,1,0,31,60172.017256122286,43554.25567161337,1
665216,EwguCEXGcA@gmail.com,NA,0,99,852489.3064771107,925425.304816494,1
665216,i0vKKlX4F7@gmail.com,1,1,70,254355.77720206522,189573.6500560608,1
665216,LeZKLLxIGm@mail.com,1,0,98,922079.1870872816,585653.8323162597,1
665216,H8H7omUYKo@gmail.com,1,NA,NA,37102.7646612127,29916.181348779297,0
665216,nqOJkP5Rah@gmail.com,1,0,90,633947.8555952929,518682.08558091125,0
665216,ejNcOAza1a@gmail.com,0,0,74,473829.2711285316,323297.629229093,0
665216,6kNTmjEnhF@gmail.com,NA,0,77,360898.7657143263,235056.3037977695,1
665216,AGMKQ0LXLO@mail.com,NA,0,82,553385.0897357862,535409.3623696935,1
665216,yVKM6ZXd0J@gmail.com,1,1,85,397937.41556059016,411657.89090634504,1
665216,Rm3G5vKlKV@outlook.com,0,0,67,295424.56233001745,356705.2457656664,1
665216,fdT3B6z30B@gmail.com,0,0,75,442127.87047867203,383885.4530091148,1
665216,kRig5lGJFB@mail.com,1,1,36,67608.69805409574,49465.77478586499,0
665216,CnHlSiwltO@gmail.com,1,0,14,37349.717430124154,32447.84613117494,0
665216,8QorA67NpD@gmail.com,1,0,45,119041.19350175628,92014.86434963137,1
665216,GIqnN4E4j0@mail.com,NA,0,NA,NA,48126.90329523037,1
665216,HGojLPP26E@gmail.com,1,1,62,213521.30750916977,NA,1
665216,fbD76jAdfX@mail.com,1,0,70,NA,263100.9539528797,0
665216,1gzKqd5aE8@gmail.com,0,0,60,233146.1175924865,269131.68746574374,1
665216,JHgfEJ9d9N@gmail.com,1,0,40,86223.94498334559,69374.03072243187,1
665216,K5cFtLJmWx@gmail.com,1,0,16,39849.853540992335,32352.045721832634,0
665216-0000,Jud3uH9mM0@gmail.com,0,0,79,579665.6254027707,526494.5928988833,1
665216-0000,qCJ0eE6NUL@gmail.com,0,0,59,NA,233644.8954544576,0
665216,FE8RQzQ7v9@gmail.com,0,1,100,792312.1073844539,770769.5171950855,1
665216,bbK0QSROX6@mail.com,1,0,59,202974.0755472719,175035.04972964452,0
665216-0000,RL2D13kDK3@outlook.com,1,0,37,83388.95562329795,63037.114698182486,1
665216,Pi2yCjOQZ8@mail.com,0,0,103,1278863.2604778458,1113030.907121235,1
665216,rnNvtDlqM2@gmail.com,NA,0,19,41651.29666609696,32815.68519137117,0
665216,ujgg1X90MC@gmail.com,1,1,79,338350.1500881999,246921.91094554923,1
665216,LYUOeiK1m4@gmail.com,1,0,87,622397.6489130033,412049.527456283,1
665216,oKQZdxXiCF@gmail.com,0,0,48,151686.7193401899,152199.04461197593,1
665216,HaUZFLmMVs@inbox.com,1,0,19,42821.1788188596,33548.68235164511,1
665216,jCWsaPAeqS@outlook.com,1,0,20,41442.05783164176,35837.95638723214,1
665216,pw5lU3Rwv0@mail.com,1,0,54,149478.3715080714,132677.53390083933,1
665216,8Z3BNZHSg5@gmail.com,1,0,7,35503.711916404936,28893.289418870507,0
665216,XhyzKhmFdp@gmail.com,1,0,68,255606.53293281762,199382.20577246332,0
665216,c108eCeWVG@mail.com,0,0,20,51261.437109188424,49087.0275471358,1
665216,IImCRV2i9R@gmail.com,0,1,24,46092.611669340266,40410.2999583051,0
665216,DpwRlUc5Iq@gmail.com,0,0,18,51900.571353220876,46237.21079003154,1
665216,fYLVkWrnI0@gmail.com,1,1,6,33170.483140285716,24810.76751586936,0
665216,spkDV9rNTz@outlook.com,1,0,NA,114026.92612067038,99727.5435973414,0
665216,b8NFcOBJYz@gmail.com,0,0,9,48199.13683158748,44685.47353255745,0
665216,WMjXnZsjhv@gmail.com,1,1,115,1152872.8139860716,660501.6180935659,1
665216,ixeJ5KQs0q@inbox.com,0,0,53,181390.46975226322,194528.5650223339,0
665216-0000,zen53atMt0@gmail.com,1,1,74,341651.7449958253,239645.84749437516,0
665216,QrH9Wfo073@gmail.com,1,1,1,31992.13976749132,NA,0
665216,f5cq2WySiK@outlook.com,1,1,9,32192.620233446225,25388.024909535026,0
665216,UbbL4fifoR@mail.com,1,NA,82,604522.4040442876,343421.68173397466,1
665216,j0NnzqSy8z@gmail.com,1,0,105,1057784.5660980497,832624.6815809855,1
665216,7WuwHaNQGL@gmail.com,1,0,80,591021.4519690014,333857.47002204997,0
665216,XWjYdvIbZ0@outlook.com,1,0,NA,748113.6782221702,526912.1260659723,0
665216,rJw4wpOy93@gmail.com,0,0,NA,90871.95997672503,93721.37633239634,0
665216,wTCeSNpiTW@gmail.com,1,0,101,780624.6454224186,775276.1841097437,1
665216,a4Ir7sCpRz@mail.com,1,0,117,1389341.7614074938,NA,1
665216,sAZ68HtEn8@outlook.com,1,1,75,332937.87709158467,242959.71677614722,1
665216,DaoC9b9Jo8@gmail.com,1,0,39,87732.18106429797,73278.94120727942,1
665216,T1GZBZv5ij@mail.com,NA,1,56,198027.8005877966,149706.2024985735,1
665216,g4utuYCDkB@gmail.com,0,0,63,281050.7939055907,295569.5053524288,0
665216,VFSvms5W4B@gmail.com,1,NA,121,1376043.1614142163,1170224.8597845368,1
665216,VKDI7Zt6gG@outlook.com,1,1,104,753840.1923632635,498229.1547242279,1
665216,JsxsYKXlaI@mail.com,0,1,78,482920.078040283,298571.0988423184,0
665216,RIlyl3YWXn@inbox.com,0,0,23,58473.912378656154,57549.238653775865,0
665216,ABvqKIzoab@outlook.com,1,0,86,NA,504591.08099683304,1
665216,zdf2qlqxO4@gmail.com,1,0,86,595978.8609934448,519965.33187607134,0
665216,boKJWX7bIE@gmail.com,1,1,39,79482.20189611142,63419.24914658551,1
665216,uX42raKqoL@gmail.com,1,0,105,1052267.037387625,813001.9059049689,1
665216,vhSuCTLqpb@gmail.com,0,0,74,NA,434094.3262371636,1
665216,pgf3ofFYeq@gmail.com,NA,0,NA,1139624.127005208,904310.8892555815,1
665216,yJk65JKIqa@mail.com,1,0,NA,50966.25957116733,41335.502973645176,0
665216,mUXLsFQrzJ@inbox.com,0,0,68,320149.34613845363,314062.81952529587,1
665216,ITwHKtHRkd@gmail.com,1,0,92,535118.1122756962,527715.8414993352,1
665216,QoAe2cg7Sp@gmail.com,0,NA,29,69321.62365074875,67275.34633796816,0
665216,kn51zU2VEQ@gmail.com,1,NA,28,53796.39881390742,NA,1
665216,S1xzY1tXTo@mail.com,1,1,68,291059.42545040685,211970.31215785022,1
665216,MGFalp1yAy@gmail.com,1,1,37,79582.6575639683,55390.489260838105,1
665216,kVY2dz1KPz@gmail.com,1,1,101,768971.0303355396,NA,1
665216,XGQlIjaFQs@gmail.com,NA,NA,50,151528.43863742476,120521.94257798255,1
665216,5gONfcPEL0@gmail.com,0,1,63,213450.16046640315,204159.5601911172,1
665216,JhElFuybCm@gmail.com,1,1,66,201351.48834933055,189122.69270576036,0
665216,EmHhVer1Qj@outlook.com,0,1,6,37651.737064534296,28285.699896127546,0
665216,WFq3XX9JzD@inbox.com,0,0,77,496918.1808773678,NA,1
665216,s7DwzgbUZB@outlook.com,1,0,100,800193.3110918202,663803.1331455375,1
665216,09yhoNbEFN@gmail.com,0,0,1,44491.56034499361,43645.20538309212,0
665216,zUwcghdi1R@gmail.com,NA,0,79,439758.1851795724,328059.93377039465,1
665216,x3p6eRaDfI@inbox.com,0,0,67,329800.31789970346,358928.8088035574,0
665216,x0A7TuMRW7@mail.com,0,1,45,NA,75353.71426592744,1
665216,LTV1e4qesG@gmail.com,1,0,21,42242.1823428185,33661.868889614714,1
665216,ey4KHyEcBU@gmail.com,1,0,62,202694.13643019638,187378.30912249233,0
665216,9p5gqiNI29@outlook.com,1,0,38,78549.4134745278,58002.20861636539,0
665216,P7ckIddqv8@gmail.com,0,0,64,272479.2677957572,220073.1731090261,1
665216,ZT5OBXmaip@outlook.com,1,0,35,69264.22195330348,61196.67028376038,1
665216,4fibrTpSso@inbox.com,1,1,36,62705.777112363365,NA,0
665216,GrcvE0LcIj@inbox.com,1,0,37,87814.89509105367,55912.25886520815,0
665216,FIKFakv5GK@outlook.com,1,0,40,91368.8943795079,69042.19282585234,1
665216-0000,aLQ0fOkF1V@gmail.com,1,0,44,NA,92080.98861278534,1
665216,7wPxDUMBr0@gmail.com,1,0,35,67889.90433202578,55331.0740148675,1
665216,As6LwkIwmy@gmail.com,1,NA,51,114352.06248457418,107057.18910097152,0
665216,m4BFv0PuvB@gmail.com,0,0,109,1588362.2453772598,873493.5119227556,1
665216,McRRSuQGiY@outlook.com,1,0,109,1035675.8765594306,790636.5210433956,1
665216,o4Yfq6TI5J@gmail.com,1,0,94,826627.616753059,560914.3069225021,1
665216,HK3b6PRnXl@outlook.com,NA,NA,94,NA,619955.1625516434,1
665216,fzyODgmyf9@outlook.com,1,1,44,93552.34526307319,66706.11654478114,0
665216,f58lA17kdq@inbox.com,1,0,79,NA,295960.69985485653,0
665216,NYqYQyv6Xd@mail.com,1,0,67,NA,190031.23325369917,0
665216,0eHnAgNkSZ@mail.com,0,0,86,680359.6384724705,670043.6218013716,1
665216,JXGjsC7TDQ@gmail.com,1,0,33,57406.90045814361,47469.12782244258,0
665216-0000,pGaFo6FdTu@gmail.com,0,0,50,192871.81896321723,163795.5047342653,1
665216,XyMFBfOTZ6@gmail.com,0,0,76,501343.1736656194,364872.7356428018,0
665216,U5siZEWwLH@inbox.com,1,0,96,615556.7839362522,716197.8917964096,1
665216,6FNDsUB8K2@outlook.com,1,0,15,38687.01327915799,33096.768021385244,1
665216-0000,tvtX9aC038@mail.com,NA,NA,109,1268671.2828453234,867983.0031062602,1
665216,YM35Yc6V4l@gmail.com,0,1,67,278149.9070976522,193256.2886508634,1
665216,kI1H4VC0Dy@mail.com,1,1,3,NA,23939.789461540637,0
665216,5DnJucXZwF@gmail.com,1,1,70,238573.94010008627,244869.75187712588,1
665216,KCxwO2dEm2@gmail.com,1,0,37,77505.39141710478,57502.746832372206,1
665216,CCp1MBe554@inbox.com,NA,0,55,164370.31707633927,128096.22690734446,0
665216,PT1VD7Cihw@gmail.com,0,0,30,73927.31357186672,68610.60727584083,1
665216,6yfmjlBggb@gmail.com,0,0,93,922691.300301425,825007.4482818594,1
665216,TOTEVJumac@mail.com,NA,0,4,36093.38188982042,29175.235898274033,0
665216,4EKzj5BU5q@mail.com,1,0,21,42366.402897605905,35871.942149776776,0
665216,lTMPfXgbzx@gmail.com,0,0,54,214242.76218737234,200841.7947386467,1
665216-0000,rBAt6C0GsD@gmail.com,1,0,85,NA,377702.4070270196,1
665216,HCKuCNh69P@gmail.com,1,1,29,48154.930402934115,39468.76227189667,1
665216,2P2QkiozWJ@inbox.com,1,0,31,57285.86573725164,49951.80632909267,1
665216,91ZLbGGTw8@gmail.com,0,0,55,207484.42360623815,161555.8255020535,1
665216,wAx5Am0SNT@mail.com,0,0,36,83784.10898260718,89499.82279610839,1
665216,7Q9yv948xK@outlook.com,0,0,90,614048.1214749861,675074.1557121662,1
665216,t8AVGYG0p2@gmail.com,NA,1,99,816175.4574746302,712724.0091230395,1
665216,iHxNYqrr2W@gmail.com,NA,0,66,284148.1315666384,206822.30259306091,1
665216,Ei0fibYb0V@gmail.com,1,0,NA,103618.6605903282,76260.09613616129,1
665216,B7d0kLrjPE@inbox.com,1,0,30,59761.643855926144,44419.12991406901,0
665216,JeZQd8RjQ9@inbox.com,1,0,96,708504.1863981157,627905.005853639,1
665216,2xfnGC9vZv@gmail.com,1,0,103,852108.594020072,663369.561140417,1
665216,Cfw8DcyaMz@outlook.com,0,0,85,668167.8113969748,590614.244351815,1
665216,PycwHf8XrM@gmail.com,1,0,48,119042.65683061327,88799.07589264038,1
665216,vVfzlKaV7F@outlook.com,1,0,22,43598.79938366569,37846.18360819183,0
665216,HlHT3NmrPV@gmail.com,1,1,92,532563.3653303013,446024.8210101789,0
665216,W8tfJERJwc@mail.com,NA,1,NA,420202.25327636313,479614.3334459501,1
665216,tr0BCWxIFc@outlook.com,1,0,85,689817.0526886674,387487.83344585606,1
665216,CdM0tsGeRM@gmail.com,1,0,43,116589.37492272869,82938.47128612378,0
665216,1EamnhRRBi@gmail.com,1,NA,84,530618.8596988892,404272.1183013469,0
665216,8UcYfiOd00@mail.com,0,1,76,438883.82053772017,333793.2453456024,1
665216,AlrC7IxkQw@gmail.com,0,0,46,145285.36114721603,116333.88645058939,1
665216,PY5lbQZITI@inbox.com,0,0,65,NA,311604.3389555684,1
665216-0000,0qDNfkQSvs@gmail.com,NA,0,NA,384434.93991896353,306796.15245075244,1
665216,6oK709xDyX@gmail.com,1,0,58,195849.05002382465,157874.49463910024,0
665216,VaMEWAA55m@gmail.com,NA,0,74,396158.5980309634,297148.7079022681,0
665216,5mPiH1R8tz@inbox.com,1,NA,59,177648.5262358685,171728.91148802117,1
665216,HHY5CQ8GtE@gmail.com,1,1,114,1143080.9566934153,871060.8392832375,1
665216,XhlqkcH4wA@gmail.com,NA,0,60,251031.30820115912,267916.0374710142,1
665216,CJ5wuet1pw@inbox.com,NA,0,NA,35718.89378408672,29396.152389505496,0
665216,FvAKNo5Sr9@gmail.com,1,NA,84,562921.8942581192,455163.28784832085,0
665216,UvNlxU3jzh@gmail.com,1,0,44,104714.79066934447,94716.49560728275,1
665216,OG9oXcbwOG@gmail.com,1,1,49,123891.59216165474,108191.49403449036,0
665216,HveA9C9RVf@outlook.com,0,0,43,125228.1691633279,133141.27888619452,0
665216,FKmH59V4lx@outlook.com,0,0,34,85005.8381025872,65983.31051988022,1
665216,L6l0pzszwo@gmail.com,1,0,NA,266159.4214219726,234154.16090256782,1
665216,Nq3gw66YrY@mail.com,1,0,65,NA,219091.51346076562,0
665216,pZzVBF19AD@inbox.com,1,1,NA,NA,251444.8255103726,1
665216,SxRi7p0bYp@mail.com,1,0,78,328352.5708883273,353422.84344406705,0
665216,R34gOaQvlB@gmail.com,1,1,102,1002814.1884263367,602548.3764723251,1
665216,0Q9i0LiapP@gmail.com,1,0,34,73395.18225986617,55309.16075714789,1
665216,l5VGxjdtfP@gmail.com,1,0,50,127246.03517188127,108530.20436059413,1
665216,7m8Ykg1sOq@inbox.com,1,0,11,36771.682578783904,30940.525659357427,0
665216,mMclmWxuiu@inbox.com,1,0,65,243082.03868871008,183594.79571172275,0
665216,BsBYJSyKjj@inbox.com,0,1,79,515330.01973860647,424088.0272607546,1
665216,Befzv4eii7@gmail.com,1,0,15,39807.90175076518,30786.304795039323,0
665216,lGZiS084Ni@gmail.com,1,1,103,682476.0268853585,518943.4011433262,1
665216,mxv0LawuYg@gmail.com,1,0,75,390226.3043650687,329964.61929183465,1
665216,WWXEOmslJf@gmail.com,1,0,90,492540.90886457695,362889.82636069163,1
665216,3nHOHC5jue@gmail.com,0,0,3,46460.44237138559,42847.56464992354,0
665216,nuZb79zVm3@gmail.com,1,0,90,795992.6357140782,426130.3421176721,1
665216,ITzBT4Y0qJ@gmail.com,1,1,73,256642.24855724428,179198.38182324855,0
665216,p7NZvOhHZs@gmail.com,1,0,16,38144.729125827595,30165.499675964125,0
665216,UPgXBf1rzz@inbox.com,0,0,82,709151.9175303939,575742.4255526505,1
665216,aDwo1tJZ10@gmail.com,0,0,45,147383.87178367403,130971.8742295982,1
665216,yKpkW3bn6S@outlook.com,1,1,62,184372.08162599438,172992.24141565652,1
665216,eUNnz9WbQO@gmail.com,0,0,48,150366.8088073828,154021.88968651262,1
665216,GH7qchJm1y@outlook.com,1,0,78,453789.34918986587,374887.4907516032,1
665216,KdXRBiPD4I@gmail.com,0,0,52,142880.12702622954,143481.34154759446,1
665216-0000,sxOlG5fIeW@gmail.com,1,0,85,386335.9365302249,461663.07360534946,0
665216,7yshcQg7NH@gmail.com,1,0,95,732461.6001736679,645630.7516122947,1
665216-0000,weohVZWpED@gmail.com,1,1,65,244474.43403668882,193929.31257121047,0
665216-0000,USTLEqvw2Q@gmail.com,1,1,NA,30121.015988736635,25073.862015025898,0
665216,19QnmU4Ety@outlook.com,1,0,58,188643.6359986947,155646.7773502733,1
665216,LiA7WnVrkM@gmail.com,0,0,90,757717.2371938683,854336.4932055337,0
665216,b93DPPClWS@mail.com,1,0,70,385747.5328975009,NA,0
665216-0000,Tr4IE1lOc9@mail.com,1,NA,NA,1183095.8657095097,947381.3778437924,1
665216,VJImXfF0kH@inbox.com,1,0,95,634662.8966647444,541482.1182051641,0
665216,yEGuZuVrMs@inbox.com,0,0,86,748691.7268865654,636230.4102357297,1
665216,ANohbh69Oi@gmail.com,1,0,52,157021.38058349592,125347.5167948059,1
665216,8Ucbo8R9rw@gmail.com,NA,0,46,124131.51628792405,103927.72044530061,0
665216,8IvXm8vISR@inbox.com,0,0,27,69525.02451368212,56050.48532689595,0
665216,Ie9onhppvS@gmail.com,1,0,95,NA,410494.64368619403,1
665216,BpBzNFdvkB@mail.com,0,0,NA,1406003.7897481155,1280925.3655457012,1
665216,4DkfmuMlTy@mail.com,0,0,NA,616677.5367287662,558487.3663614249,0
665216-0000,Wqc26No0nc@mail.com,0,0,NA,60546.21167368317,55121.56586133323,1
665216,zKacF0q7ht@gmail.com,1,0,NA,706964.4840679123,553287.0507160594,1
665216,MGrlDAinDl@gmail.com,0,0,52,169254.16434251398,164810.1702469756,1
665216,YhFLmOXtP9@mail.com,0,1,37,77361.15101599121,56036.34862982871,1
